pagexml_file,page_id,line_id,x,y,w,h,gt_text,pred_trocr
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_7,631,1001,1202,113,совершенно смирно. Но лишь тебя будет,соверченносмирна. Ра мать ти прубы
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_8,595,1093,1136,124,"ожидать война, или какая-нибудь",осподать война ичи какая модудь
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_9,615,1187,1241,119,"бранная сила, то петушок обернется","Пралная сма, пов пеприюх оберостся"
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_10,612,1278,1251,102,"в это место, откуда будет тебе","б лто место, отказа Пузей т табе"
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_11,597,1372,1268,116,"угрожать опасность"". Царь поблагода-",угракать ипласностов. Чдарь побчатади
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_12,615,1452,1235,136,рил мудреца за совет. Он обещал,рыл мудреца а авач. Ой оп.
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_13,609,1544,1224,108,исполнить первую его волю как свою.,шестелить первезо Сго врепо ках
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_14,626,1637,1191,111,И вот с этих пор уже соседи при-,И вот С амих пор ужа сосфа при-
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_15,644,1710,1175,143,"смерели, уже не хотели воевать.","смерем, уже и котелы воевать"
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_16,641,1812,1158,140,Вот  петушок опять забился,Вот рао нетучиск оприль забался
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_17,626,1894,1251,136,на спице: он поворотился на всею,на спице сх повортился са воо
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_18,604,1992,1283,140,Оарь шлет туда войско под предводи-,Прарь имен мура войскос предодод
era_vene_07_126-127.xml,era_vene_07_126-127,tr_2_tl_19,600,2100,1292,132,тельством старшего сына. Наконец все,тель стовам таршего смих. Ганка в.
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_2,1950,532,1297,128,"угомонилось, и царо забылся. Прошло восемь","ралижаюсь, и и. ибыча. Ромо весска"
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_3,1974,617,1246,134,дней. Он войска нет вестей. Петушок опять,т. От выхски исмей. итепорностить
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_4,1965,700,1297,152,кричит. Царь послал тогда меньшего сына,фост. Нарь посляя пода мечанных
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_5,2038,804,1207,126,с ратью. Опять прошло восемь дней. Опять,развы. Ольны прочьмо воссель знай вплят
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_6,1964,891,1365,143,петушок кричит. Царь сам склинает третью,подных сросмы. ирь спры Сомсческост преть
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_7,1948,979,1292,145,"рать, и ведет ее к востоку. Много","Мать, и водж. и свостосу. Мны"
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_8,1980,1062,1228,135,дней и ночей шло войска. Уже восемь,дней пой илы войска вых
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_9,1984,1164,1170,125,дней прошло. Царь вводит войско в,рий проима изарь вводны вых
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_10,1994,1250,1176,125,высокие горы. Он видит посреди гор,высокие лоры. вы визных пости
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_11,1999,1334,1268,152,"шатер. Вокруг него лежит побитая рать,","шататф. Рого ласат повать раты,"
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_12,1994,1436,1166,145,"два сына, меч вонзившие дру в друга.","дова смка, мен вызавмие пру в фуча"
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_13,1989,1528,1183,124,И царь тяжко заплакал: а за ним,П зав трыхо чамсом. Гы мим
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_14,1962,1612,1285,134,"вся рать. Воруг шатер распахнулся,","вся рать. Зеруч ичар ресках пулася,"
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_15,1974,1697,1287,156,и оттуда вышла шамаханская цари-,отсуда вышла ичалахсоческия зам
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_16,1980,1804,1211,126,"ца, она была очень красивая. Она","ца, опа бым ивна краживая."
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_17,1986,1901,1164,124,"его зовет в шатер, там она его",о эвот в ипатер нам чта оча
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_18,1982,1975,1292,133,"поит всякими явствами, потом укла-","пому ажими лвствами, почеле дай"
era_vene_07_126-127.xml,era_vene_07_126-127,tr_3_tl_19,1974,2067,1295,128,дывает его спять на парчевую кровать.,устваст со спать па поргевры атить
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_3,388,575,1226,102,Жил дед и баба. У jих было две,Жидези бобы. 4 зих бый чи
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_4,388,665,1206,116,доцьке у деда и у бабки. И баба,доций удер и у бобк. и бый
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_5,381,739,1286,111,дедову доцьку не взлюбила. Так раз,дезну дизый не вриймы. Тик ру
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_6,393,824,1314,125,"jана и говори “дед, токи баину!","ми и говры, деф, тий байсту"
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_7,388,908,1261,113,"Дед стопил, сам сходил, потом","Рад сполин, сам слеждлий кай"
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_8,388,986,1348,122,"баба сходила, а потом доцьки пошли.","бобы сходим, апри дрики иший"
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_9,388,1072,1261,92,Подом пришли jани с байны за,"Порак прием рык с байны,"
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_10,388,1148,1348,92,а баба то и говори дедовой доцьке:,а баба ий и говри дезовой дный
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_11,402,1228,1332,116,"“Маша, сбегай ка за моей рубахой","Мама, обески ка и рмей рубласско"
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_12,399,1312,1322,127,в байну! Воз jана пришла… Только,А блину Выз рабы праший
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_13,388,1392,1284,109,двери-то открыла - вошла в байну,двержа отирми вашей в банту
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_14,393,1478,1295,108,а там-то гряхи парюца.,атат по сраки нарноцазнарягу.
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_15,390,1552,1317,122,И говори яна: “молодцы хорошие,"Ченнорт мий, молпруп хормые"
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_16,381,1631,1330,135,"подайте мне матушкину рубашку"".",поотце мыс мажкиз прай
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_17,386,1714,1327,126,"А яны то и говоря: “девица красная,",Нан то иголгор. чдевщи. сроста
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_18,393,1797,1177,110,"та сама войдешь!"" и яна и",ты соми войдёть и янс и
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_19,397,1882,1303,125,вошла в байну. Цот подходят ней,вгтич вбыйну. вой позхкарний
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_20,402,1954,1330,103,такой кривой грея-самы старшы.,такт кривой фич сёми стармы
era_vene_08_210-211.xml,era_vene_08_210-211,tr_2_tl_21,402,2037,1092,125,А девица то красивая была.,И девща мо крайсивал бый
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_2,1825,464,1274,144,“Девица-красавица за мяня замуж,Близмерновира замие празрмуже
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_3,1820,568,1300,106,"пойдешь ли?"" “Та меня снаряди",пойзить ми ип. мепр шармуй
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_4,1834,646,1307,118,прежь. Я босая и голая. Мне приняси,прень А блей и ические ириний
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_5,1836,725,1281,115,"дюжину рубашек, да две юбки, при-","днохный нубашис фазва ити, ири"
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_6,1820,827,1282,83,няси мне два полушубка да полса-,наей мне ды нагуробка да и кома
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_7,1815,900,1245,119,пожки. Приедь на доброй лошади,поти приц ни дбрай лбназм
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_8,1836,981,1415,128,"и санки хорошие и бубенцы,",исани ипрмые и тарки бубрентр.
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_9,1825,1060,1237,118,штоб к папи поехать. Тогда три,ный к ими ическать ту при
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_10,1833,1134,1305,111,"разу объедем вкруг яво двора"". Так",Тру общим верграво звр. Той
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_11,1838,1215,1367,125,и было. Тольки пока jаны обязжали,нбний Томки имка дазварай
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_12,1825,1303,1244,117,пробило три цяса - петух,прыбимо три часл-паруп препуй
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_13,1831,1388,1234,88,"прокрицял, няцистый провалился,","прокриции, нлегрий ирывами"
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_14,1825,1455,1244,109,а девушка со всем богатством,а дебраст со вам богайством
era_vene_08_210-211.xml,era_vene_08_210-211,tr_3_tl_15,1833,1536,1331,147,осталось одна на свободе. ,ититаль при на глабазе рыбу
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_2,521,455,1219,149,третья черяда пришла. Ва-,Третья череда приши
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_3,478,554,1223,95,нюше самому. Вот полночью,нше самомз Вот полного
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_4,489,635,1262,132,"тятя яво и спрашивае: ""Поче-","тятя аво и и спранивае, поге."
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_5,484,717,1295,131,му ня ходю Гриша да Миша,"из ня кодю Грима да Гиние,"
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_6,482,800,696,121,"я все ты ходишь?""",ол все тыходимь!
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_7,507,890,1220,101,"""Да яни боятся и ня хочут",Фа гни болжа и ня косуть
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_8,495,966,997,98,"тябя, тятя, караулить"".","тябы тятя, кадаулить"
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_9,524,1052,1163,115,"Тогда отец и говори: ""Коли","Тогда отец и повори, Коли"
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_10,489,1138,1224,91,"ето так, то вот тябя от",ето так то вот тяба оти
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_11,482,1222,1261,120,мяня подарок конь Сивка-Бур-,меня подарок конь Сивка- Бу
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_12,482,1298,1237,125,ка-вещая каюрка. Коль тябе,Но-вещая кодорпа. Ком тябе
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_13,489,1381,1285,126,што надо буде махни платком,што надо брор моми пларка
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_14,486,1476,1272,94,да стукни комешком. К тябе,да стужи комешком. Д. тей
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_15,489,1551,1303,120,и прибяжи Сивка-Бурка – вещая,ли трибени Сивка Бурка- Слицая
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_16,487,1638,1230,117,каюрка; ты ей в одное ухо,"каюрка, ти ей в одны ую"
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_17,489,1721,1248,118,"войди, а в друго вой выди и","войдии, а в фаро вой впди и"
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_18,489,1803,1253,97,будешь те распрякрасный мо-,будени жи распряфасный
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_19,486,1896,1206,93,"лодец"". Сказавши ети слова",лодщ. Сказовим ети словой
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_20,502,1968,1220,91,"отся замолк, а Ваня по-","отей замом, а Ваня по-"
era_vene_12_138-139.xml,era_vene_12_138-139,tr_1_tl_21,500,2048,555,120,шел восвояси.,шел воевочки.
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_1,1920,419,1190,130,В суседском царстье прослави-,В изазисом иарстве просла
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_2,1876,529,1238,97,лас царска дочка и царь созвал,лась дарска дока и и � царь совал
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_3,1892,609,1190,105,жанихов к ей свататься. Кто,гранинов к сёй свотатьсл. Но
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_4,1941,696,1222,117,"буде самолучший, того и жени","де сомоирмей, того и �"
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_5,1912,780,767,126,царь на дочке своей.,гар. на долкё своей.
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_6,1934,850,1200,108,Ряшил и Ванюшка ехать. Яво,Рмил и ванника ечать. Мо
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_7,1905,945,1129,128,"лошадь вперяду всех, выше",лагодж впреду всел выше
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_8,1920,1025,1117,115,всех да шибче всех. И сам,всех дабы осел. и сам
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_9,1909,1106,1214,121,ен красавец красавцем. Евон-,ей красовиз срагавцем вгон-
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_10,1881,1198,1230,108,ная лошадь как подпрыгне,нал ложафр ком подпричне
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_11,1892,1274,1247,115,к самому окну царевой дочки.,к самому онну карёвой фочки
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_12,1920,1353,1191,115,Ена и поставила Ванюшку,вко и поставила Планнойщ
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_13,1910,1439,1052,109,жанихом – вдавила яму,жанихом-вовала гму
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_14,1904,1538,1230,95,перстнеми лоб и ен ускакал.,перетрем лоб м ёт ускакал
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_15,1923,1599,1237,125,Царева дочка и говори: “Вый-,"Нарё ва фоша и чвири, Вый"
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_16,1920,1685,1148,120,ду за того красавца кому,ду за тиго красавца кому
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_17,1909,1758,581,128,"лоб пометила"".",лоб иометила
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_18,1941,1853,1115,102,"Вярнухись братья домой,",Вернулись брамия фомой
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_19,1912,1931,1207,118,а Ваня ляжи на пячи. Яму,о Вани ляги на пячи.
era_vene_12_138-139.xml,era_vene_12_138-139,tr_2_tl_20,1926,2001,1185,141,братся и говоря: “Был жа-,бротия и иборя Бли пра.
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_2,418,440,1238,121,"што, когды жаниться стануть","што, когом жашиться сть"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_3,453,553,1263,123,- позвать друг дружку на свадьбу.,говать дриз оружац из сглагосту-
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_4,439,633,1213,88,"Жили мы жили, вдруг один","Ненли еми нили, воруг одий"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_5,424,718,964,123,из них заболел и помер.,гиз них забачел м намер.
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_6,431,804,1245,116,Задумал другой жаниться. Со-,Зпозмом другой наниться.
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_7,435,880,1283,125,сватал анную девушку. Едуть,свотом ампую дегушку. пруть
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_8,443,973,1173,110,вянчаться. А ехать в церкву,венноться. а кать в цергу
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_9,453,1046,1227,126,надо было кут кладбища.,пого выло куле кладний
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_10,463,1137,1253,106,Жаних и спомнил про умер-,Осомих и сполении про пумер-
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_11,453,1227,1242,113,шева друга и говоришь сваей,неева друга к голорить сваей
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_12,474,1292,1258,126,"невесты: ""посиди тута малень-",нявести: пожди припа молень-
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_13,439,1392,1194,107,"ко, я скажу и товарищщу","ко, я сотсу к товарижи"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_14,453,1475,1187,80,"на могилу, попрошшаюся с","на можьну, полпом ичаюся"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_15,483,1542,1152,126,"им"". Сказал jон этое, слез с","сим. Сказден отся, слез сму с"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_16,483,1627,1224,120,коня не пошел на кладбиш-,каня и помек на кладбиш-
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_17,490,1731,1159,94,ше. Иде к могилы и видя:,ше. Идё к мольслы и и.
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_18,510,1801,1197,115,сидить явонов друг на ма-,сидить лвонов друг на-ма-
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_19,509,1888,1068,112,"гылы и говорить: “знаю,",гылы м голприть:
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_20,498,1946,1193,121,"знаю, што ты женишься.","этаю, имо пин женишься"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_1_tl_21,477,2038,1191,112,"Молодец, што пришел на-","Полодец, имо пришел-на-"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_2,1861,458,1184,145,"ведыть меня"". Посидел jон ма-",веднышь мени. Пом эт-ма-
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_3,1873,560,1209,108,"ленько, попрошшался с другом и","менько, попрои нался о ззругом"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_4,1855,641,1166,121,"опять пошел на дарогу, где","отешь пошен на дерощ, где"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_5,1863,738,1233,126,оставил сваю шевесту и весь,остивил еваю невесту и весь
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_6,1855,804,667,124,свадебный поезд.,свадебный посод.
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_7,1871,900,1150,111,"Выходя на дорогу: на, што","Ваходля на дарочу ца, иплипо"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_8,1888,984,1214,118,"это, нетути ни невесты, ни","оша, нетции ни шесты, ими"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_9,1896,1054,1163,139,поезда свадебнова. Шсто тако?,трезда свадебнава. Шпо тач
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_10,1895,1132,952,134,Куды не яны делися?,Куди не мы денися.
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_11,1876,1222,1110,124,"Пошел jон в свою дяревню,","Пошем д сваю длеревно,"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_12,1869,1330,1134,98,"приходя к анному дому, а","приходя к анному даму,"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_13,1879,1399,1134,113,тама на завоминки народ,тома на завалиний нород
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_14,1892,1475,1198,104,собравши был. И спрасывал их:,собравми был. И спрасывая их
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_15,1881,1584,1232,97,"“где мая нявеста, не видал",",годе мая илясти, ия видся"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_16,1881,1630,1180,142,"эли хто?"" а народ кругом,",ли ато? а народ пругом
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_17,1896,1742,1157,102,"нак засмяется: ""кака така","нак засмения, кака та"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_18,1896,1812,1141,118,"твая нявеста, сам в молылу","твая илевеста, сам в мапылу"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_19,1874,1906,1222,104,"глядишь, дедушка, а жаниться","гладишь, дедулика, а планиться"
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_20,1873,1955,1145,136,"хочишь!"" Ничаво jон не по-",ючиние Цинаво ды не но-
era_vene_13_636-637.xml,era_vene_13_636-637,tr_2_tl_21,1871,2050,1182,156,"снимая, стал рассказывать,","намая, смах рассказ повами,"
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_8,678,1153,1029,95,Жил старих со старухой,Жип старих сотапрухалей
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_10,490,1234,1240,105,"и была у старуки свая дачка,",ж была ку старурки свая дажа
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_11,506,1321,1214,102,а у старика свая. Баба ста-,-у старина свая. Баба чта-
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_12,514,1419,1242,102,рикову дачку взненавидела и,рихову дагку ваненавндела и
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_13,525,1503,1221,94,паслала раз яну в байню лен,огаслала раль ину в байно ми
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_14,512,1579,1257,118,прясть. Ей не хателась итти,"тристь. вине кателось исти,"
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_15,519,1665,1227,104,но чтож делать. Взяла яна,но чтож делать. Выла ина
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_16,519,1736,1240,122,петуна и льна и пашла в бай-,тежуна и ибна са тошла восей
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_17,524,1830,1253,114,ню прясть. Сидит прядет и при-,ню прясть. Сидны трядеж и
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_18,538,1911,1229,127,"ходит и ней высокий, красивый",ходит и нёй внопой краживый
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_19,525,2015,1252,106,"парень, а jето был чорт. Jон",тарень а ибыл горы. чен
era_vene_15_134-135.xml,era_vene_15_134-135,tr_2_tl_20,546,2091,1255,114,"спрашивает в ей: «девица, пайдешь","спращимает в улй, девща, пой"
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_1,1936,394,1204,141,за мяня гамуж?» А ана,дель ча мяния гамуж. А ана
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_2,1933,509,1212,114,"сказала: ""Ну как мне ийти, у","скажа, Ну как мне лжбыч"
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_3,1929,603,1228,97,"мяня нет больше ничаво, как","мияна нет больше мечаво, ках"
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_4,1933,665,1256,133,"только что на теле"". Он сказал:",этолька гопо на теме. Он сподин
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_5,1926,747,1299,135,"""Ну, что ты хогешь я принясу?""",Ну что этность а принасу
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_6,1924,854,1270,81,Онва захатела платьев и он при-,Ина гахатила платьств и и � опри-
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_7,1936,929,1240,123,нес ей два сундука. Тут пра-,не ей два супрука. Пут тра-
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_8,1926,1004,1263,113,пел петушок и чорт правалил,чел жетумок и горж правани-
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_9,1941,1089,1258,143,ся. Приходит утра. Она паш-,ся. Приходит пра. Дна пом-
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_10,1926,1177,1271,97,"ла дамой и говорит: “Папа,","га дамый и иговориты, Пана,"
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_11,1934,1256,1205,98,зопряги лошадь и вязи мае,вопряги момады и воды мос
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_12,1939,1349,1239,118,дабро с байны. Он запряг и пае-,дабро обойн. Оп. капры и тае-
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_13,1923,1454,1276,107,"хал. Привс дамой, а старухе",хаг. Привы дамой а старуж
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_14,1926,1517,1268,125,"завидна, так что на следующую",Завадна жах гома сочедующио
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_15,1928,1613,1232,110,ночь она паслала свою дачку,ноги ана тама сваль дачку
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_16,1923,1691,1243,91,в байню лен прясть. Пашла,в байны нён прость. обчанима
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_17,1916,1769,1299,126,"та лен прясть, а пятуна не",жа лен проть и чятупа не
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_18,1933,1861,1271,115,взяла. Сидит прядет и прихо-,выла. Сидит прдеп т и �рича-
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_19,1929,1950,1275,91,дит к ней опять красивыи и,дит к ной атять прраживни и
era_vene_15_134-135.xml,era_vene_15_134-135,tr_3_tl_20,1933,2035,1258,108,высокий парень и спрашива-,высокий опарена и спрашива-
